psfMag_r	fiberMag_r	fiber2Mag_r	petroMag_r	deVMag_r	expMag_r	modelMag_r	cModelMag_r	class
17.17716	17.4838	17.95174	17.22535	17.18081	17.18063	17.18081	17.18081	b'STAR'
17.70726	18.00266	18.47244	17.7395	17.70056	17.7005	17.7005	17.7005	b'STAR'
18.59599	18.8844	19.3572	18.62044	18.58357	18.58357	18.58357	18.58357	b'STAR'
18.73252	19.03903	19.50882	18.77319	18.7317	18.73146	18.7317	18.7317	b'STAR'
17.30192	17.605	18.07291	17.34544	17.29997	17.29998	17.29998	17.29998	b'STAR'
18.32148	18.11405	18.8408	15.73335	15.33386	15.76455	15.76457	15.66135	b'GALAXY'
16.86066	17.16837	17.63742	16.90514	16.86491	16.86494	16.86494	16.86494	b'STAR'
16.2298	16.53732	17.00468	16.27986	16.23622	16.23623	16.23622	16.23622	b'STAR'
21.95154	21.70432	22.42239	20.3994	19.53442	20.20673	20.20672	20.20673	b'GALAXY'
18.56576	18.87256	19.3423	18.61282	18.56984	18.57211	18.56984	18.56984	b'STAR'
19.52025	19.28566	20.0129	17.74703	17.19741	17.71542	17.71543	17.69535	b'GALAXY'
21.40679	21.44049	22.04025	20.55654	20.46419	20.77325	20.46419	20.46419	b'GALAXY'
18.2838	18.2051	18.85336	17.20851	17.02962	17.27456	17.27456	17.1392	b'GALAXY'
21.0749	21.16358	21.72466	20.30841	20.38313	20.61555	20.38313	20.38313	b'GALAXY'
16.24261	16.54185	17.01036	16.28252	16.24315	16.24318	16.24315	16.24315	b'STAR'
18.56721	18.87428	19.34264	18.61811	18.57298	18.57308	18.57308	18.57308	b'STAR'
17.30107	17.60532	18.07694	17.34237	17.30254	17.30255	17.30255	17.30255	b'STAR'
16.63707	16.95593	17.42585	16.70276	16.65797	16.65811	16.65797	16.65797	b'STAR'
22.23924	22.23462	22.82148	21.10621	21.2207	21.52777	21.2207	21.2207	b'GALAXY'
22.01197	22.03108	22.61675	20.83997	20.73849	21.04417	20.73849	20.73849	b'GALAXY'
17.22554	17.54159	18.01609	17.27903	17.22978	17.22984	17.22984	17.22984	b'STAR'
21.68496	21.68383	22.29224	20.95054	20.89083	21.10201	20.8908	20.93247	b'GALAXY'
16.44207	16.77839	17.25549	16.51115	16.46054	16.46096	16.46096	16.46096	b'STAR'
17.33107	17.63828	18.1089	17.37865	17.33381	17.33389	17.33381	17.33381	b'STAR'
18.56382	18.59232	19.19572	17.63372	17.56428	17.85108	17.56427	17.56428	b'GALAXY'
21.38114	21.45404	22.02571	20.40189	20.43563	20.82797	20.43563	20.43563	b'GALAXY'
21.05291	21.12709	21.7029	20.2184	20.28961	20.57491	20.28961	20.28961	b'GALAXY'
18.3646	18.35993	18.96934	17.25833	17.20485	17.57547	17.20485	17.20485	b'GALAXY'
18.19448	18.19138	18.80936	16.76678	16.7445	17.14017	16.74452	16.7445	b'GALAXY'
17.62749	17.93712	18.40571	17.67076	17.63916	17.63872	17.63872	17.63872	b'STAR'
20.99579	20.90017	21.56083	20.0119	19.73622	20.03838	20.03838	20.03478	b'GALAXY'
17.91896	18.23745	18.70186	17.97694	17.93923	17.93913	17.93923	17.93923	b'STAR'
16.97138	17.27423	17.74757	17.00895	16.96908	16.97021	16.97021	16.96931	b'STAR'
17.13304	17.44245	17.91745	17.17864	17.13603	17.13585	17.13585	17.13601	b'STAR'
16.53085	16.84778	17.32145	16.57995	16.53959	16.53976	16.53976	16.53976	b'STAR'
18.29484	18.27085	18.8879	17.34172	17.18694	17.43883	17.18697	17.18694	b'GALAXY'
21.7587	22.07813	22.52103	22.0718	21.7487	21.74348	21.74346	21.74348	b'STAR'
21.19846	21.33553	21.88239	20.90351	20.76611	20.87239	20.87239	20.79806	b'GALAXY'
18.13421	18.10392	18.74772	16.73581	16.62777	17.04424	16.62777	16.62777	b'GALAXY'
18.30912	18.37586	18.97391	17.44574	17.40233	17.66319	17.40232	17.40233	b'GALAXY'
17.60006	17.92306	18.39782	17.64949	17.60069	17.60032	17.60069	17.60069	b'STAR'
19.44	19.21277	19.98099	16.87215	16.10976	16.78747	16.78749	16.78747	b'GALAXY'
17.48649	17.80146	18.27883	17.53165	17.48211	17.48201	17.48203	17.48201	b'STAR'
16.01594	16.32665	16.80264	16.04251	16.00083	16.00108	16.00083	16.00083	b'STAR'
22.1479	22.04436	22.68838	20.96552	20.64824	21.0116	21.01161	20.84231	b'GALAXY'
21.76908	21.75201	22.38414	21.14496	20.7148	20.93114	20.93115	20.93114	b'GALAXY'
21.36177	21.45714	22.02695	20.72936	20.64663	20.88906	20.64643	20.64663	b'GALAXY'
21.3293	21.3799	21.9865	20.89655	20.671	20.79738	20.79738	20.72331	b'GALAXY'
20.75725	20.86467	21.46989	19.79235	19.63686	19.9312	19.6368	19.63686	b'GALAXY'
20.25429	20.59489	21.05972	20.34531	20.24817	20.24816	20.24818	20.24816	b'STAR'
20.80813	21.16038	21.62024	20.90863	20.81779	20.81762	20.81779	20.81779	b'STAR'
18.87556	18.88407	19.55368	17.17071	16.79478	17.24228	16.79477	16.95477	b'GALAXY'
18.67364	18.68505	19.34842	17.59375	17.35144	17.63033	17.63032	17.50192	b'GALAXY'
18.81054	18.86708	19.51072	17.53918	17.30293	17.65056	17.30289	17.41271	b'GALAXY'
18.79163	18.88732	19.49926	17.83314	17.76437	18.05877	17.76437	17.76437	b'GALAXY'
18.44079	18.51794	19.13849	17.57889	17.46673	17.72206	17.46673	17.49188	b'GALAXY'
18.73017	18.7897	19.41533	17.82864	17.70493	17.98851	17.70489	17.74294	b'GALAXY'
20.1975	20.29341	20.89803	19.46565	19.37462	19.59958	19.37462	19.38485	b'GALAXY'
21.66719	21.76745	22.37328	20.9411	20.96381	21.1174	21.1174	21.02782	b'GALAXY'
21.39194	21.53696	22.11108	20.86294	20.7584	20.96641	20.7584	20.7584	b'GALAXY'
21.0276	21.19815	21.76596	20.47537	20.49795	20.69046	20.49795	20.49795	b'GALAXY'
20.31079	20.3966	21.01873	19.52873	19.37767	19.58562	19.37767	19.42593	b'GALAXY'
21.20584	21.35129	21.92824	20.68	20.63806	20.7761	20.7761	20.70041	b'GALAXY'
21.67771	21.81918	22.40229	20.96074	20.73826	21.20859	20.73826	20.73826	b'GALAXY'
21.29709	21.40709	22.01904	20.29144	20.24963	20.53777	20.24963	20.24963	b'GALAXY'
21.031	21.16195	21.74427	20.42099	20.42716	20.58916	20.42716	20.44496	b'GALAXY'
21.90724	22.21509	22.68652	21.81962	21.63422	21.70605	21.63422	21.63422	b'STAR'
20.57242	20.60525	21.25024	19.36168	19.2166	19.66601	19.2166	19.23199	b'GALAXY'
18.83902	18.93678	19.5482	17.82964	17.74962	18.06048	17.74961	17.74962	b'GALAXY'
18.74319	18.80312	19.42623	17.70105	17.59875	17.97309	17.59872	17.59875	b'GALAXY'
20.99081	21.02792	21.64553	19.94917	19.78198	19.9954	19.99538	19.89449	b'GALAXY'
20.64725	20.46634	21.05473	20.56657	20.5488	20.57681	20.57681	20.57681	b'STAR'
20.95484	21.22902	21.72432	20.97361	20.87948	20.88346	20.88346	20.88346	b'STAR'
19.66728	19.72201	20.33659	18.57533	18.59347	18.95168	18.59347	18.59347	b'GALAXY'
20.11839	20.41585	20.90993	19.99377	20.07085	20.08049	20.07085	20.07085	b'STAR'
16.276	16.6085	17.08298	16.32893	16.28376	16.28357	16.28376	16.28376	b'STAR'
21.54215	21.58991	22.18874	20.9093	20.78085	20.99261	20.78082	20.80621	b'GALAXY'
21.65842	21.63608	22.28136	19.6206	19.47846	20.09995	19.47846	19.47846	b'GALAXY'
21.07178	21.16515	21.74745	20.55045	20.51634	20.65927	20.51634	20.51634	b'GALAXY'
18.88333	18.90718	19.53442	17.77424	17.607	17.8958	17.607	17.62794	b'GALAXY'
21.04162	21.25822	21.77617	20.93027	20.93593	20.94853	20.93593	20.93684	b'GALAXY'
19.96394	19.92048	20.54778	18.99393	18.93979	19.2747	18.93971	18.93979	b'GALAXY'
22.40066	22.43562	23.01361	21.37896	21.18295	21.50188	21.18295	21.18295	b'GALAXY'
21.32391	21.28382	21.92177	20.28083	20.04138	20.34678	20.34679	20.17821	b'GALAXY'
21.06807	21.37177	21.83112	21.23386	21.07123	21.06006	21.06006	21.06357	b'STAR'
21.71313	21.61053	22.26697	20.81089	20.441	20.78466	20.78466	20.78466	b'GALAXY'
17.77868	17.83578	18.46486	16.68165	16.56772	16.90374	16.56773	16.56772	b'GALAXY'
19.10871	19.42684	19.9068	19.13039	19.08883	19.08806	19.08806	19.08806	b'STAR'
21.42275	21.45771	22.05283	21.00822	20.81135	20.90588	20.90588	20.90588	b'GALAXY'
21.49311	21.57396	22.15093	21.02602	20.78668	21.04131	20.78668	20.85406	b'GALAXY'
21.4506	21.48198	22.08446	20.92312	20.73454	20.89439	20.89439	20.82778	b'GALAXY'
20.73838	21.03828	21.52426	20.73969	20.69338	20.71246	20.69338	20.69415	b'STAR'
16.52059	16.84631	17.32445	16.56507	16.52452	16.52407	16.52407	16.52427	b'STAR'
21.59653	21.66676	22.25565	20.80852	20.79951	20.99112	20.79951	20.79951	b'GALAXY'
21.69798	22.03376	22.48898	21.79051	21.70436	21.7044	21.70442	21.7044	b'STAR'
21.29321	21.42105	21.98947	20.59678	20.70352	20.92713	20.70352	20.70352	b'GALAXY'
20.474	20.78259	21.26673	20.50712	20.46557	20.46525	20.46557	20.46557	b'STAR'
21.41154	21.33043	21.96342	20.80233	20.52615	20.74657	20.74658	20.63993	b'GALAXY'
19.40671	19.04608	19.80041	16.18653	15.50118	16.17322	16.17322	16.04332	b'GALAXY'
21.659	21.67056	22.32912	20.50447	20.2653	20.65478	20.26563	20.39775	b'GALAXY'
21.99651	21.98543	22.63638	20.99323	20.75554	21.00889	21.00889	20.97766	b'GALAXY'
22.04538	22.20003	22.76751	21.82095	21.54144	21.64422	21.64422	21.62948	b'GALAXY'
16.16967	16.54078	17.03023	16.20849	16.16496	16.16468	16.16468	16.16468	b'STAR'
15.79106	16.15932	16.64843	15.82119	15.77833	15.77813	15.77813	15.77813	b'STAR'
14.55595	14.92681	15.41276	14.58997	14.54679	14.54668	14.54668	14.54668	b'STAR'
16.12014	16.49851	16.98224	16.16515	16.12059	16.12067	16.12059	16.12059	b'STAR'
15.82131	16.19792	16.68237	15.85994	15.81589	15.81586	15.81586	15.81586	b'STAR'
19.3719	19.7537	20.23317	19.44296	19.38236	19.38216	19.38235	19.38236	b'STAR'
17.63594	18.00616	18.49566	17.67878	17.63287	17.63238	17.63239	17.63238	b'STAR'
17.58696	17.96275	18.44627	17.6401	17.59649	17.59633	17.59634	17.59633	b'STAR'
18.1351	18.50808	18.99384	18.18252	18.13222	18.13193	18.13222	18.13222	b'STAR'
19.02274	19.01676	19.72	17.57593	17.22681	17.61159	17.6116	17.48902	b'GALAXY'
19.22912	19.60685	20.0864	19.26803	19.2369	19.23702	19.2369	19.2369	b'STAR'
17.70912	18.08404	18.5684	17.74765	17.70844	17.70824	17.70825	17.70824	b'STAR'
17.38966	17.76084	18.24581	17.4399	17.38983	17.3899	17.3899	17.3899	b'STAR'
20.05769	19.99896	20.69118	18.9384	18.70234	19.03702	18.70234	18.79744	b'GALAXY'
17.56503	17.93091	18.42148	17.5856	17.54362	17.5441	17.54362	17.54365	b'STAR'
21.181	21.25871	21.86559	20.53519	20.44323	20.64372	20.44323	20.46642	b'GALAXY'
22.2708	21.98066	22.69481	21.97326	21.82961	22.06594	22.06594	21.92779	b'GALAXY'
21.91723	22.18852	22.71966	21.14033	21.32651	21.41133	21.32651	21.33383	b'GALAXY'
16.05164	16.41493	16.91481	16.04543	15.99464	15.99644	15.99464	15.99464	b'STAR'
15.7825	16.16674	16.64938	15.81333	15.7655	15.7654	15.7655	15.7655	b'STAR'
15.71835	16.11012	16.5876	15.76231	15.71478	15.71465	15.71478	15.71478	b'STAR'
15.96448	16.34221	16.82637	15.98767	15.94046	15.9411	15.94046	15.94046	b'STAR'
18.81117	19.1932	19.68176	18.86702	18.79613	18.79657	18.79613	18.79613	b'STAR'
18.82265	18.95482	19.63396	17.12105	16.78269	17.24336	16.78268	16.95259	b'GALAXY'
18.81399	18.98406	19.63073	17.84462	17.69197	18.00014	17.69193	17.74431	b'GALAXY'
17.30379	17.70058	18.1747	17.35854	17.31031	17.31025	17.31031	17.31031	b'STAR'
18.09332	18.48042	18.9589	18.13169	18.08659	18.08704	18.08704	18.08704	b'STAR'
17.80763	18.1915	18.6766	17.84297	17.79292	17.79324	17.79293	17.79292	b'STAR'
18.52669	18.7513	19.36715	17.56272	17.49787	17.81067	17.49783	17.49787	b'GALAXY'
20.03348	20.42332	20.89798	20.14424	20.03098	20.03135	20.03134	20.03135	b'STAR'
18.83448	18.56985	19.26881	17.08954	16.82845	17.24244	17.24244	17.03802	b'GALAXY'
18.15079	18.55366	19.02153	18.21849	18.16292	18.16309	18.16292	18.16292	b'STAR'
18.39031	18.26363	18.91674	17.12176	16.94323	17.24955	16.94323	17.01398	b'GALAXY'
18.15917	18.08391	18.72108	16.63596	16.57217	16.94862	16.57219	16.57217	b'GALAXY'
20.01533	19.63173	20.39098	17.66905	17.01523	17.63682	17.63682	17.63682	b'GALAXY'
18.89755	19.30334	19.76693	19.02015	18.91794	18.91787	18.91794	18.91794	b'STAR'
18.99133	19.38723	19.86354	19.03781	18.99612	18.99606	18.99606	18.99606	b'STAR'
17.09119	17.48721	17.96149	17.145	17.09623	17.09616	17.09623	17.09623	b'STAR'
19.41899	19.81226	20.28686	19.50558	19.42174	19.42091	19.42091	19.42091	b'GALAXY'
19.40029	18.9902	19.73125	17.2068	16.74131	17.16917	17.16917	17.15723	b'GALAXY'
17.37724	17.30612	17.93576	16.22622	16.13663	16.34892	16.13663	16.15429	b'GALAXY'
18.8026	18.61199	19.27308	17.53597	17.33582	17.65143	17.33582	17.47008	b'GALAXY'
18.18246	18.57148	19.05094	18.21338	18.17148	18.17186	18.17147	18.17148	b'STAR'
19.43435	19.61863	20.25199	18.26641	18.24763	18.65883	18.24763	18.24763	b'GALAXY'
21.19566	21.23947	21.7677	21.27115	21.14176	21.13647	21.13647	21.13647	b'STAR'
20.27988	20.66488	21.15521	20.32928	20.23569	20.23694	20.23699	20.23694	b'STAR'
21.19768	21.4379	22.01341	20.92234	20.80559	20.87125	20.87125	20.8261	b'STAR'
21.77487	22.00264	22.6141	21.36351	21.10028	21.2309	21.2309	21.2309	b'GALAXY'
18.39366	18.62232	19.23101	17.66889	17.59333	17.80343	17.59334	17.59333	b'GALAXY'
16.7861	17.17896	17.65554	16.82254	16.7851	16.78526	16.78526	16.78526	b'STAR'
18.51036	18.70715	19.33229	17.7315	17.62785	17.85068	17.62786	17.64244	b'GALAXY'
17.77147	18.16353	18.64077	17.80641	17.77158	17.77184	17.77159	17.77158	b'STAR'
17.49018	17.88118	18.3588	17.53631	17.49007	17.49062	17.49062	17.49062	b'STAR'
17.35067	17.74272	18.21997	17.38821	17.35036	17.35031	17.35036	17.35036	b'STAR'
16.84736	17.2406	17.71699	16.87981	16.84635	16.84726	16.84726	16.84664	b'STAR'
17.60703	17.99534	18.47621	17.63926	17.60088	17.60105	17.60088	17.60088	b'STAR'
17.92524	18.31794	18.79521	17.96811	17.92722	17.92736	17.92736	17.92736	b'STAR'
17.24114	17.63355	18.11078	17.2816	17.24099	17.24328	17.24099	17.24101	b'STAR'
18.79402	18.94304	19.62451	17.59281	17.36234	17.67556	17.67556	17.50991	b'GALAXY'
18.21445	18.61252	19.08641	18.24558	18.22103	18.22187	18.22103	18.22103	b'STAR'
18.52729	18.93237	19.40063	18.58409	18.5417	18.54181	18.54181	18.54181	b'STAR'
21.81783	22.08143	22.64259	21.47353	21.35355	21.51302	21.51286	21.41173	b'GALAXY'
16.06309	16.4483	16.92357	16.10647	16.06464	16.06455	16.06455	16.06455	b'STAR'
16.96584	17.35012	17.82629	17.01658	16.97012	16.97003	16.97003	16.97003	b'STAR'
14.8068	15.18429	15.66515	14.83759	14.79239	14.79228	14.7924	14.79239	b'STAR'
18.74126	19.12912	19.60443	18.74191	18.74057	18.7407	18.74056	18.74057	b'STAR'
17.62251	18.00197	18.48322	17.64327	17.60947	17.60979	17.60947	17.60947	b'STAR'
19.30088	19.10895	19.8258	17.52041	17.15649	17.49145	17.49145	17.46705	b'GALAXY'
18.37376	18.61789	19.20579	17.72919	17.71298	17.90143	17.71298	17.71298	b'GALAXY'
18.54717	18.90722	19.40041	18.52628	18.49854	18.50189	18.49855	18.49854	b'STAR'
18.97761	19.35329	19.83507	19.00107	18.96417	18.96475	18.96475	18.96475	b'STAR'
17.42488	17.81035	18.28693	17.4845	17.43133	17.43087	17.43087	17.43087	b'STAR'
18.74615	18.87217	19.51777	17.66376	17.55646	17.92168	17.55645	17.55646	b'GALAXY'
19.19321	19.40663	20.00291	18.49431	18.46149	18.67321	18.46153	18.46149	b'GALAXY'
17.18797	17.13703	17.7935	15.32573	15.23629	15.62767	15.23625	15.23629	b'GALAXY'
18.69568	18.4075	19.16139	16.23251	15.7954	16.21484	16.21486	16.21484	b'GALAXY'
18.68718	18.85542	19.48866	17.45149	17.41564	17.81886	17.41566	17.41564	b'GALAXY'
19.58316	19.24305	20.02112	16.85401	16.50441	16.79361	16.79361	16.79361	b'GALAXY'
20.4406	20.79249	21.29047	20.49362	20.39677	20.40178	20.40177	20.40178	b'STAR'
20.87337	21.10187	21.71131	20.28636	20.20215	20.35042	20.20216	20.21885	b'GALAXY'
20.20685	20.44832	21.02525	19.72378	19.6754	19.81839	19.67541	19.6754	b'GALAXY'
20.26175	20.64359	21.11536	20.33972	20.23371	20.23391	20.23391	20.23391	b'STAR'
21.18946	21.29894	21.88511	20.63186	20.61306	20.87443	20.61307	20.61563	b'GALAXY'
15.44343	15.82184	16.30099	15.5033	15.4532	15.4532	15.4532	15.4532	b'STAR'
15.62815	15.99798	16.486	15.66635	15.61849	15.61847	15.61847	15.61847	b'STAR'
14.79422	15.15751	15.65048	14.82613	14.77456	14.77458	14.77458	14.77457	b'STAR'
18.82675	18.51833	19.28584	16.18105	15.72176	16.24911	16.24911	16.14843	b'GALAXY'
17.94284	18.3177	18.80079	17.9956	17.9409	17.94085	17.9409	17.9409	b'STAR'
18.47648	18.85762	19.33564	18.53694	18.48323	18.48325	18.48323	18.48323	b'STAR'
18.45724	18.83419	19.31433	18.5109	18.4615	18.46051	18.46149	18.46143	b'STAR'
15.85286	16.22503	16.71265	15.89867	15.84791	15.84783	15.84791	15.84791	b'STAR'
17.41213	17.78475	18.26922	17.46078	17.40983	17.40985	17.40985	17.40985	b'STAR'
17.8803	17.79419	18.46326	15.79269	15.61634	16.07478	15.61634	15.66791	b'GALAXY'
20.65671	19.55358	20.35464	20.5821	20.43786	20.43056	20.43058	20.43056	b'GALAXY'
18.88495	19.25278	19.73886	18.93218	18.88034	18.88045	18.88034	18.88034	b'STAR'
16.50567	16.84453	17.32826	16.55981	16.50869	16.50801	16.50801	16.50801	b'STAR'
18.58463	18.30853	19.00023	16.73315	16.46105	16.93703	16.46102	16.57579	b'GALAXY'
18.53931	18.19348	18.91195	16.56074	16.26221	16.66564	16.66564	16.50199	b'GALAXY'
18.77181	18.42243	19.14725	17.08402	16.73078	17.0833	17.0833	17.053	b'GALAXY'
16.14504	16.47548	16.9607	16.19488	16.13689	16.13733	16.13689	16.13693	b'STAR'
18.47703	18.05967	18.81449	15.63557	15.29086	15.83121	15.83121	15.61111	b'GALAXY'
18.37237	18.687	19.1832	18.37072	18.32208	18.3228	18.3228	18.3228	b'STAR'
19.49391	19.80199	20.30039	19.46981	19.43908	19.44551	19.43908	19.43908	b'STAR'
18.01851	18.35276	18.83919	18.06299	18.01406	18.01362	18.01406	18.01406	b'STAR'
19.77002	20.1048	20.58977	19.8216	19.77323	19.77351	19.77351	19.77351	b'GALAXY'
20.39128	20.40092	21.02961	19.42832	19.25753	19.59403	19.25753	19.25753	b'GALAXY'
17.46396	17.78824	18.27334	17.51449	17.46595	17.4659	17.4659	17.4659	b'STAR'
18.53608	18.46209	19.07494	17.64603	17.51282	17.72786	17.51282	17.52725	b'GALAXY'
18.10139	17.96727	18.6171	16.04398	15.90182	16.36316	15.90171	15.90182	b'GALAXY'
18.12888	18.08352	18.69263	17.05365	17.0059	17.30768	17.0059	17.0059	b'GALAXY'
21.48989	21.60925	22.18962	20.80191	20.80686	21.11368	20.80686	20.80686	b'GALAXY'
21.53343	21.59122	22.16844	21.02903	20.87794	21.03029	21.03029	20.95092	b'GALAXY'
16.1771	16.51059	16.99487	16.23298	16.17197	16.17247	16.17197	16.17201	b'STAR'
14.63532	14.9721	15.45691	14.69707	14.63745	14.63736	14.63736	14.63736	b'STAR'
15.2877	15.6392	16.12037	15.36945	15.30462	15.30467	15.30462	15.30462	b'STAR'
19.09369	18.96531	19.60289	18.17307	18.11111	18.39902	18.1111	18.11111	b'GALAXY'
18.39342	18.30964	18.94057	17.11806	17.02497	17.40359	17.02495	17.02497	b'GALAXY'
18.01866	17.90686	18.54808	16.31675	16.28289	16.74197	16.28289	16.28289	b'GALAXY'
18.82838	18.69329	19.34352	17.41985	17.27242	17.65918	17.27242	17.29778	b'GALAXY'
19.349	19.68924	20.17161	19.40121	19.34947	19.34996	19.34996	19.34996	b'STAR'
20.22334	20.56542	21.05385	20.25793	20.22727	20.22751	20.22751	20.22751	b'STAR'
22.06057	21.9625	22.56254	21.19902	20.71777	21.23708	20.71777	20.86372	b'GALAXY'
16.9053	17.23071	17.71626	16.95722	16.90515	16.90524	16.90524	16.90524	b'STAR'
17.49283	17.46097	18.05726	16.71725	16.64668	16.76657	16.64668	16.65918	b'GALAXY'
18.91849	19.24237	19.72793	18.96873	18.91377	18.91385	18.91377	18.91377	b'STAR'
17.85497	18.18648	18.67038	17.91523	17.8517	17.85176	17.85176	17.85176	b'STAR'
18.93673	18.52023	19.25941	16.44904	15.95525	16.4315	16.4315	16.37077	b'GALAXY'
18.55166	18.85417	19.34797	18.54802	18.51219	18.51277	18.51219	18.51219	b'STAR'
20.07607	20.04836	20.65376	19.09162	19.04581	19.38064	19.04578	19.04581	b'GALAXY'
19.80894	20.13943	20.6306	19.61392	19.80932	19.80931	19.80932	19.80931	b'STAR'
21.28549	21.32903	21.89385	20.39643	20.52261	20.84077	20.52261	20.53409	b'GALAXY'
21.41089	21.2939	21.9216	20.41585	20.10048	20.46107	20.10048	20.12998	b'GALAXY'
21.97036	21.882	22.52639	20.9247	20.5178	20.86749	20.5177	20.6065	b'GALAXY'
16.30735	16.63476	17.11788	16.35972	16.30828	16.30849	16.30832	16.30828	b'STAR'
17.83987	18.16412	18.64839	17.88577	17.83587	17.83592	17.83592	17.83592	b'STAR'
18.31235	18.27632	18.88457	17.50361	17.38775	17.6198	17.38776	17.41347	b'GALAXY'
19.62972	19.94897	20.43741	19.70267	19.61993	19.61985	19.61984	19.61991	b'STAR'
18.51359	18.38091	19.02367	17.14687	17.03809	17.41506	17.03811	17.03809	b'GALAXY'
21.95129	21.91852	22.50762	20.81265	20.83148	21.16479	20.83138	20.83148	b'GALAXY'
17.09109	17.41765	17.90155	17.1438	17.09506	17.09506	17.09506	17.09506	b'STAR'
19.55514	19.1528	19.89037	17.29276	16.78414	17.28638	17.28638	17.24844	b'GALAXY'
19.16088	18.87629	19.55989	17.89251	17.59438	17.89856	17.89856	17.86241	b'GALAXY'
16.07676	16.39534	16.88306	16.11206	16.06214	16.06229	16.06214	16.06214	b'STAR'
17.7407	18.06054	18.54853	17.76715	17.7289	17.72909	17.7289	17.7289	b'STAR'
19.06474	19.39259	19.87813	19.10854	19.064	19.06399	19.06399	19.06399	b'STAR'
18.91453	18.53863	19.2564	17.44899	17.14244	17.42883	17.42883	17.42883	b'GALAXY'
18.43435	18.77233	19.25398	18.49164	18.43798	18.43792	18.43798	18.43798	b'STAR'
18.97351	19.29932	19.78747	19.00166	18.96791	18.96801	18.96791	18.96791	b'STAR'
18.60506	18.92962	19.41616	18.64396	18.59507	18.59512	18.59507	18.59507	b'STAR'
19.32524	19.64977	20.13796	19.34326	19.31192	19.31193	19.31192	19.31192	b'STAR'
18.55767	18.88649	19.37247	18.59221	18.5526	18.55267	18.55267	18.55261	b'STAR'
21.943	21.73552	22.41485	20.57714	20.23408	20.56758	20.56758	20.52706	b'GALAXY'
20.842	20.90618	21.47972	20.31455	20.27397	20.41395	20.27397	20.27397	b'GALAXY'
21.73269	21.53756	22.21304	20.48819	20.01773	20.45771	20.45771	20.30449	b'GALAXY'
19.071	18.28742	19.0695	16.17573	15.76809	16.17009	16.17009	16.17009	b'GALAXY'
20.63593	20.99028	21.46786	20.7517	20.65092	20.65089	20.65092	20.65092	b'STAR'
21.6187	21.59966	22.20553	20.63931	20.60343	20.9028	20.60343	20.60343	b'GALAXY'
15.97142	16.30548	16.78967	16.02535	15.98289	15.98307	15.98307	15.98302	b'STAR'
17.45084	17.29572	17.90437	16.49664	16.37345	16.57027	16.37346	16.38037	b'GALAXY'
14.69748	15.01918	15.50797	14.73463	14.71211	14.71203	14.71204	14.71203	b'STAR'
15.33402	15.6668	16.15079	15.38648	15.35883	15.35866	15.35866	15.35871	b'STAR'
21.67146	21.83601	22.38607	20.92885	21.15051	21.32599	21.15039	21.15051	b'GALAXY'
21.96144	21.97831	22.58379	20.77576	21.0695	20.99744	20.99744	21.05933	b'GALAXY'
20.82469	20.88772	21.48205	19.97047	19.97039	20.24766	19.97026	19.97039	b'GALAXY'
21.36049	21.30789	21.92556	20.51014	20.3185	20.62111	20.3185	20.34925	b'GALAXY'
21.45046	21.4572	22.03922	20.81886	20.76564	20.92854	20.76564	20.80534	b'GALAXY'
21.48156	21.52019	22.10954	20.45919	20.59161	20.89857	20.59144	20.59161	b'GALAXY'
18.86463	18.77817	19.41512	17.68062	17.5439	17.88256	17.5439	17.56583	b'GALAXY'
18.45747	18.44886	19.06446	17.39299	17.3402	17.62073	17.3402	17.3402	b'GALAXY'
18.20265	18.08881	18.74412	16.90149	16.74634	17.03377	16.74634	16.805	b'GALAXY'
